BattleId,winning,t1p1,t1p2,t1p3,t1p4,t1p5,t2p1,t2p2,t2p3,t2p4,t2p5
256641821085693479,2,Faramis,Lapu-Lapu,Martis,Minotaur,Wanwan,Bruno,Dyrroth,Khufra,Lancelot,Valentina
255620774215446759,2,Arlott,Atlas,Brody,Harley,Martis,Beatrix,Diggie,Dyrroth,Minsitthar,Pharsa
682158073779989837,2,Alice,Atlas,Dyrroth,Lesley,Xavier,Claude,Franco,Lancelot,Valentina,Yu Zhong
681633336150599276,2,Claude,Dyrroth,Gloo,Jawhead,Kagura,Brody,Grock,Hanzo,Martis,Pharsa
681073113501409022,2,Beatrix,Change,Dyrroth,Franco,Lancelot,Atlas,Julian,Moskov,Pharsa,Yu Zhong
680745957252537018,2,Aldous,Franco,Lesley,Martis,Vexana,Claude,Dyrroth,Faramis,Kimmy,Natalia
242861281077499177,2,Clint,Dyrroth,Estes,Martis,Xavier,Aldous,Arlott,Beatrix,Grock,Yve
242310103629435092,2,Brody,Fredrinn,Khufra,Pharsa,Terizla,Aldous,Dyrroth,Estes,Karrie,Valentina
241379899612465619,2,Arlott,Claude,Dyrroth,Franco,Julian,Brody,Joy,Ling,Minsitthar,Pharsa
240508429273269085,2,Aldous,Dyrroth,Lesley,Minotaur,Xavier,Granger,Khufra,Melissa,Terizla,Valentina
239882055537786567,2,Estes,Faramis,Hanzo,Julian,Layla,Aldous,Dyrroth,Melissa,Natalia,Yve
239123907910695221,2,Alucard,Brody,Minsitthar,Xavier,Yu Zhong,Aldous,Alice,Dyrroth,Khufra,Melissa
638594529734292395,2,Dyrroth,Franco,Minsitthar,Popol and Kupa,Xavier,Atlas,Chou,Lancelot,Lesley,Lylia
670283996740010171,2,Clint,Dyrroth,Granger,Tigreal,Xavier,Faramis,Kadita,Melissa,Terizla,Yi Sun-shin
580400613386517774,2,Gloo,Grock,Lancelot,Lesley,Lunox,Claude,Lapu-Lapu,Lolita,Martis,Valentina
579849328564271234,2,Atlas,Fredrinn,Lapu-Lapu,Melissa,Pharsa,Diggie,Kaja,Martis,Natan,Xavier
579036454463894048,2,Franco,Hayabusa,Moskov,Ruby,Xavier,Aamon,Beatrix,Carmilla,Chou,Valentina
578295787353697422,2,Angela,Badang,Brody,Lancelot,Valentina,Beatrix,Gusion,Minotaur,Minsitthar,Roger
577405998978983432,2,Claude,Joy,Kaja,Khaleed,Xavier,Fanny,Franco,Freya,Vexana,Wanwan
576704944352157937,2,Aamon,Joy,Kadita,Melissa,Minotaur,Claude,Kaja,Lancelot,Minsitthar,Pharsa
251377823268363066,2,Beatrix,Franco,Ling,Pharsa,Yin,Freya,Khufra,Lesley,Valentina,Yi Sun-shin
250767250717562775,2,Beatrix,Esmeralda,Hayabusa,Khufra,Valentina,Aldous,Franco,Freya,Harley,Wanwan
250169000427934657,2,Claude,Fanny,Fredrinn,Khufra,Valentina,Aldous,Brody,Lancelot,Lunox,Minotaur
229418510182346962,2,Aldous,Beatrix,Faramis,Khufra,Yi Sun-shin,Akai,Badang,Lancelot,Lesley,Valentina
227079986389010437,2,Claude,Hayabusa,Khufra,Martis,Pharsa,Aamon,Franco,Gloo,Wanwan,Xavier
226465380863918667,2,Arlott,Khufra,Martis,Wanwan,Xavier,Diggie,Hayabusa,Moskov,Terizla,Valentina
225552068953324310,2,Argus,Kaja,Lancelot,Popol and Kupa,Valentina,Beatrix,Benedetta,Khufra,Ling,Xavier
283264644021280886,2,Esmeralda,Khufra,Lancelot,Layla,Valentina,Grock,Ling,Minsitthar,Moskov,Yve
282683814119004964,2,Arlott,Chou,Franco,Harley,Melissa,Brody,Esmeralda,Hayabusa,Khufra,Xavier
282232365811554066,2,Brody,Esmeralda,Julian,Pharsa,Tigreal,Beatrix,Kaja,Lancelot,Lapu-Lapu,Valentina
281784688485389077,2,Beatrix,Fanny,Faramis,Kaja,Yu Zhong,Chou,Claude,Khufra,Valentina,Yi Sun-shin
281330912305663763,2,Hayabusa,Jawhead,Kadita,Khufra,Lesley,Grock,Lancelot,Martis,Moskov,Valentina
246258703287857761,2,Balmond,Khufra,Lapu-Lapu,Pharsa,Popol and Kupa,Atlas,Harley,Ling,Paquito,Wanwan
680915269158313199,2,Alucard,Beatrix,Lapu-Lapu,Pharsa,Ruby,Atlas,Harley,Layla,Leomord,Minsitthar
641784741247457127,2,Clint,Harley,Kadita,Lapu-Lapu,Valentina,Beatrix,Franco,Gusion,Jawhead,Pharsa
240669554971378830,2,Alucard,Beatrix,Chou,Pharsa,X.Borg,Badang,Fanny,Khufra,Melissa,Yve
678542501590728456,2,Esmeralda,Kaja,Lesley,Martis,Valentina,Alpha,Brody,Change,Hilda,Lancelot
638479304351674985,2,Atlas,Badang,Martis,Moskov,Valentina,Chou,Franco,Fredrinn,Irithel,Pharsa
234006037765672853,2,Lancelot,Lapu-Lapu,Lesley,Pharsa,Selena,Esmeralda,Helcurt,Kadita,Melissa,Yve
233265224626587755,2,Chou,Harley,Moskov,Pharsa,Valir,Beatrix,Freya,Hayabusa,Kadita,Nana
230888960955623455,2,Aldous,Beatrix,Julian,Karina,Selena,Franco,Lancelot,Lesley,Valentina,Yin
230711617461003255,2,Beatrix,Gusion,Lolita,Terizla,Zhask,Aamon,Brody,Joy,Kaja,Valentina
632725379614871897,2,Beatrix,Hayabusa,Khufra,Lapu-Lapu,Zhask,Chou,Guinevere,Julian,Lesley,Yve
632609054720625664,2,Brody,Diggie,Kagura,Terizla,Yi Sun-shin,Alpha,Atlas,Fanny,Hanabi,Nana
667804984566425448,2,Badang,Claude,Estes,Fredrinn,Pharsa,Brody,Granger,Lolita,Ruby,Xavier
667288304295682842,2,Claude,Faramis,Hanzo,Khaleed,Khufra,Alucard,Estes,Gusion,Hanabi,Terizla
666701921000693362,2,Claude,Franco,Jawhead,Martis,Xavier,Hilda,Joy,Melissa,Yu Zhong,Zhask
665923642861885556,2,Fredrinn,Johnson,Martis,Melissa,Zhask,Claude,Edith,Kadita,Xavier,Yi Sun-shin
218074788589015648,2,Beatrix,Harley,Kaja,Pharsa,Terizla,Alucard,Benedetta,Hanabi,Minsitthar,Yve
287620763061650641,2,Franco,Lancelot,Melissa,Minsitthar,Yve,Argus,Claude,Diggie,Helcurt,Xavier
662733079161404999,2,Franco,Gloo,Hayabusa,Irithel,Pharsa,Atlas,Karina,Popol and Kupa,Yu Zhong,Zhask
619358990418109931,2,Hanzo,Kaja,Lesley,Thamuz,Valentina,Barats,Claude,Lapu-Lapu,Minsitthar,Zhask
652010860810629792,2,Claude,Gloo,Gusion,Kaja,Lancelot,Fredrinn,Lapu-Lapu,Lolita,Pharsa,Wanwan
651843829532487587,2,Kadita,Lancelot,Martis,Moskov,Valentina,Brody,Fredrinn,Joy,Khufra,Yve
651625348841106295,2,Claude,Gusion,Kadita,Lancelot,Thamuz,Brody,Chou,Gloo,Ling,Valentina
651309849133475005,2,Hayabusa,Kaja,Melissa,Terizla,Yve,Claude,Gloo,Khufra,Martis,Pharsa
651074051133955727,2,Beatrix,Kaja,Ling,Uranus,Valentina,Gloo,Hayabusa,Khufra,Melissa,Pharsa
636508313792875494,2,Aldous,Angela,Lancelot,Melissa,Valentina,Grock,Harley,Hilda,Julian,Wanwan
635910729223177867,2,Aldous,Balmond,Bruno,Gord,Tigreal,Dyrroth,Fanny,Franco,Moskov,Xavier
635319733133312314,2,Brody,Chou,Franco,Layla,Luo Yi,Atlas,Dyrroth,Hanabi,Valentina,X.Borg
631480028075711892,2,Beatrix,Dyrroth,Natan,Valir,Xavier,Grock,Hilda,Kadita,Moskov,Yu Zhong
630962583300790348,2,Akai,Hanabi,Karina,Lunox,X.Borg,Brody,Dyrroth,Lancelot,Selena,Xavier
630268735629086892,2,Aldous,Franco,Freya,Nana,Popol and Kupa,Dyrroth,Khufra,Martis,Melissa,Valir
629760563688557118,2,Fanny,Franco,Hanzo,Lesley,Odette,Beatrix,Cecilion,Lancelot,Natalia,Terizla
629475880371275375,2,Cyclops,Franco,Hilda,Julian,Karrie,Brody,Diggie,Edith,Joy,Kimmy
623761327599672726,2,Brody,Dyrroth,Lancelot,Pharsa,Selena,Akai,Aldous,Melissa,Natalia,Xavier
623146189498635899,2,Alucard,Franco,Lapu-Lapu,Melissa,Pharsa,Atlas,Claude,Dyrroth,Lancelot,Nana
622621241415848163,2,Dyrroth,Edith,Fredrinn,Lunox,Melissa,Brody,Hanzo,Lolita,Pharsa,X.Borg
251142489123343653,2,Aamon,Franco,Joy,Julian,Lesley,Atlas,Beatrix,Dyrroth,Harley,Masha
250494567536936608,2,Brody,Dyrroth,Franco,Martis,Pharsa,Arlott,Hayabusa,Kaja,Lesley,Yve
250037101980304039,2,Claude,Freya,Harith,Pharsa,Rafaela,Dyrroth,Esmeralda,Irithel,Khufra,Xavier
249532932949294762,2,Beatrix,Chou,Franco,Hanzo,Valentina,Floryn,Fredrinn,Julian,Kaja,Moskov
248560603893086188,2,Beatrix,Gloo,Julian,Thamuz,Xavier,Bruno,Dyrroth,Franco,Lancelot,Vexana
247397488094621891,2,Balmond,Fanny,Hanabi,Kadita,Tigreal,Beatrix,Estes,Lapu-Lapu,Lylia,Martis
246525687042943924,2,Dyrroth,Estes,Hanzo,Karrie,Valir,Atlas,Chou,Lancelot,Nana,Natan
245384153455142267,2,Brody,Dyrroth,Estes,Vexana,Yve,Edith,Joy,Karrie,Ling,Vale
266703756932226835,2,Fredrinn,Khufra,Minsitthar,Moskov,Valentina,Alice,Atlas,Gloo,Melissa,Yve
265325695200465439,2,Gloo,Kaja,Lancelot,Valentina,Wanwan,Arlott,Beatrix,Fredrinn,Khufra,Yve
264861791487856140,2,Claude,Lancelot,Lunox,Minsitthar,Terizla,Gloo,Julian,Lolita,Melissa,Yve
264282018147535131,2,Benedetta,Lolita,Martis,Melissa,Valentina,Claude,Gloo,Lancelot,Minsitthar,Yve
263538911495914224,2,Claude,Gloo,Hanzo,Lolita,Pharsa,Khufra,Lancelot,Lapu-Lapu,Melissa,Yve
252541716453941424,2,Brody,Hayabusa,Kaja,Lancelot,Yve,Chou,Khufra,Ling,Melissa,Pharsa
252248851223960463,2,Brody,Khufra,Lancelot,Valentina,Yu Zhong,Grock,Hayabusa,Lapu-Lapu,Melissa,Yve
251956247986984740,2,Arlott,Beatrix,Faramis,Franco,Martis,Atlas,Hayabusa,Joy,Melissa,Yve
250885126093032042,2,Faramis,Fredrinn,Ling,Lolita,Moskov,Beatrix,Hayabusa,Lapu-Lapu,Ruby,Yve
250408157089908183,2,Faramis,Hanzo,Khufra,Lapu-Lapu,Melissa,Beatrix,Gloo,Hayabusa,Lolita,Yve
244380892044468310,2,Claude,Floryn,Hanzo,Jawhead,Xavier,Beatrix,Fanny,Minsitthar,Natalia,Valentina
236953480545431341,2,Akai,Khufra,Melissa,Minsitthar,Valentina,Claude,Fredrinn,Hanzo,Kaja,Pharsa
235238250996030332,2,Grock,Kaja,Lesley,Martis,Minsitthar,Chou,Claude,Edith,Karina,Yve
219528089555897096,2,Akai,Beatrix,Kagura,Khufra,Terizla,Claude,Gloo,Ling,Lolita,Valentina
219011546724107106,2,Claude,Hilda,Lancelot,Lapu-Lapu,Pharsa,Edith,Grock,Hayabusa,Melissa,Yve
218578017020214786,2,Fredrinn,Kaja,Moskov,Pharsa,Terizla,Hayabusa,Lapu-Lapu,Lolita,Melissa,Yve
217088865959341941,2,Atlas,Faramis,Harley,Melissa,Terizla,Chou,Claude,Gloo,Hayabusa,Yve
216310398841973119,2,Hanabi,Martis,Terizla,Valentina,Vexana,Gloo,Grock,Ling,Melissa,Pharsa
579660221154227966,2,Faramis,Hanzo,Kaja,Karrie,Ruby,Clint,Franco,Granger,Lylia,Martis
579073657470612073,2,Atlas,Brody,Fredrinn,Joy,Nana,Clint,Edith,Franco,Granger,Odette
577465866528122488,2,Franco,Granger,Grock,Lesley,Valir,Aamon,Arlott,Brody,Gusion,Khufra
686922584080671002,2,Aldous,Brody,Granger,Vale,Valir,Hayabusa,Minsitthar,Valentina,Wanwan,X.Borg
670157166355758874,2,Claude,Hylos,Johnson,Martis,Valentina,Aamon,Kaja,Karrie,Minsitthar,Xavier
225238291527579868,2,Akai,Edith,Granger,Lesley,Pharsa,Brody,Faramis,Harith,Kaja,X.Borg
224441502079726494,2,Akai,Dyrroth,Khufra,Moskov,Valentina,Clint,Gloo,Granger,Lolita,Vale
223760174237691768,2,Atlas,Hayabusa,Julian,Lapu-Lapu,Melissa,Akai,Beatrix,Estes,Faramis,Martis
223011612977605427,2,Estes,Hanzo,Hilda,Pharsa,Wanwan,Atlas,Badang,Granger,Harley,Melissa
222162905965078173,2,Brody,Dyrroth,Edith,Granger,Valentina,Benedetta,Claude,Fanny,Khufra,Yve
221157235077751154,2,Beatrix,Benedetta,Franco,Granger,Pharsa,Atlas,Joy,Kimmy,Martis,Moskov
219944598306364276,2,Arlott,Harley,Lesley,Ling,Selena,Brody,Edith,Granger,Joy,Xavier
217032997026729250,2,Chou,Fredrinn,Kagura,Kimmy,Ruby,Floryn,Gloo,Granger,Hanabi,Pharsa
288206386147428427,2,Change,Gloo,Granger,Johnson,Kimmy,Beatrix,Kadita,Lolita,Martis,Minsitthar
619336794025244389,2,Grock,Valentina,Valir,Wanwan,Yu Zhong,Arlott,Beatrix,Franco,Julian,Kagura
618431814351204628,2,Badang,Julian,Khufra,Melissa,Yi Sun-shin,Beatrix,Kaja,Lapu-Lapu,Roger,Yve
668939324082014119,2,Hanzo,Khufra,Moskov,Pharsa,Terizla,Franco,Kagura,Ling,Minsitthar,Wanwan
656121569712692213,2,Claude,Gloo,Granger,Lolita,Xavier,Beatrix,Edith,Kaja,Lunox,Martis
655217582176097456,2,Arlott,Helcurt,Khufra,Melissa,Xavier,Aamon,Franco,Lunox,Minsitthar,Wanwan
714928133080463897,2,Beatrix,Khufra,Lancelot,Martis,Valentina,Claude,Faramis,Gloo,Grock,Lancelot
714424122963244259,2,Brody,Faramis,Franco,Ling,Minsitthar,Grock,Julian,Melissa,Terizla,Valentina
713910865781436465,2,Beatrix,Edith,Lancelot,Pharsa,Rafaela,Brody,Franco,Fredrinn,Minsitthar,Yve
630442162113325519,2,Akai,Brody,Franco,Gloo,Pharsa,Claude,Kaja,Ling,Minsitthar,Yve
629873053176800561,2,Beatrix,Faramis,Franco,Lapu-Lapu,Martis,Arlott,Claude,Joy,Kaja,Pharsa
629055145374752523,2,Claude,Franco,Lancelot,Minsitthar,Yve,Faramis,Khufra,Martis,Moskov,Yu Zhong
628175789475600624,2,Lancelot,Lolita,Valentina,Wanwan,Yu Zhong,Claude,Franco,Lapu-Lapu,Minsitthar,Yve
627124304172126766,2,Diggie,Fredrinn,Hayabusa,Lunox,Melissa,Akai,Claude,Franco,Lapu-Lapu,Pharsa
702900377815707070,2,Kaja,Martis,Melissa,Terizla,Valentina,Claude,Franco,Fredrinn,Gloo,Yve
615484032266875839,2,Barats,Claude,Khufra,Pharsa,Terizla,Akai,Brody,Franco,Gloo,Yve
614653123598822277,2,Fanny,Franco,Harley,Melissa,Phoveus,Chou,Khufra,Lapu-Lapu,Pharsa,Wanwan
614046695691462061,2,Faramis,Kaja,Karrie,Martis,Yu Zhong,Franco,Fredrinn,Lapu-Lapu,Wanwan,Yve
613518303044903109,2,Chou,Lolita,Melissa,Valentina,Yi Sun-shin,Claude,Fanny,Franco,Lapu-Lapu,Yve
613017947944852376,2,Khufra,Lancelot,Lesley,Terizla,Xavier,Claude,Fanny,Franco,Lapu-Lapu,Yve
612416884451644831,2,Joy,Khufra,Pharsa,Terizla,Wanwan,Claude,Gloo,Kaja,Ling,Lunox
646710583404679334,2,Cecilion,Claude,Diggie,Harley,Joy,Brody,Franco,Gloo,Gusion,Xavier
684519717382278175,2,Akai,Brody,Chou,Cyclops,Franco,Beatrix,Lapu-Lapu,Ling,Selena,Valir
684123893196277640,2,Franco,Harley,Lesley,Minsitthar,Valir,Aamon,Kaja,Moskov,Pharsa,Terizla
239875531482463930,2,Angela,Harley,Julian,Lesley,Valir,Aamon,Chou,Hanabi,Khufra,Pharsa
239237316522146316,2,Atlas,Bruno,Leomord,Minsitthar,Valir,Brody,Cecilion,Kaja,Ling,Lolita
222157163593803413,2,Aamon,Atlas,Esmeralda,Moskov,Xavier,Chou,Lancelot,Lesley,Minsitthar,Valir
236712197874640612,2,Bane,Brody,Faramis,Martis,Selena,Franco,Freya,Minsitthar,Moskov,Xavier
223078751906376595,2,Hanabi,Lapu-Lapu,Ling,Minsitthar,Valir,Badang,Bane,Cecilion,Diggie,Lesley
221294394858349090,2,Hanabi,Lancelot,Lapu-Lapu,Minsitthar,Xavier,Badang,Balmond,Claude,Franco,Valentina
219808456433015498,2,Claude,Diggie,Lapu-Lapu,Martis,Pharsa,Franco,Melissa,Paquito,Valir,Yu Zhong
218527177494303895,2,Claude,Estes,Paquito,Valentina,Zilong,Brody,Hanzo,Kadita,Selena,Terizla
623506721940246043,2,Atlas,Claude,Grock,Xavier,Yin,Bruno,Martis,Selena,Valentina,Yi Sun-shin
277299613051957102,2,Barats,Clint,Estes,Martis,Valir,Carmilla,Lapu-Lapu,Lesley,Minsitthar,Xavier
663547688428570071,2,Estes,Moskov,Selena,Terizla,Zhask,Diggie,Fanny,Gloo,Kagura,Miya
275271684113604825,2,Hanabi,Lancelot,Vexana,X.Borg,Xavier,Faramis,Gloo,Hayabusa,Kaja,Miya
274551327903751057,2,Karrie,Khaleed,Lancelot,Minsitthar,Xavier,Julian,Khufra,Martis,Miya,Zilong
273628519820465274,2,Bane,Fanny,Minsitthar,Miya,Thamuz,Kadita,Martis,Moskov,Pharsa,Sun
273035745614139351,2,Brody,Harith,Khufra,Lapu-Lapu,Martis,Estes,Gloo,Lancelot,Natalia,Valentina
272217528574445913,2,Akai,Karina,Moskov,Natalia,Vexana,Fanny,Gloo,Kagura,Minsitthar,Miya
271563344925721581,2,Aamon,Fredrinn,Khufra,Lesley,Lunox,Fanny,Gloo,Kagura,Minsitthar,Miya
270945883247378058,2,Aamon,Beatrix,Franco,Grock,Harley,Fanny,Johnson,Kimmy,Minsitthar,Miya
270426372593187260,2,Claude,Kaja,Lapu-Lapu,Martis,Valentina,Alice,Fanny,Gloo,Khufra,Miya
265574571377167158,2,Bane,Claude,Eudora,Floryn,Fredrinn,Lapu-Lapu,Martis,Minsitthar,Miya,Vale
265136300029379528,2,Grock,Ling,Moskov,Pharsa,Terizla,Gloo,Johnson,Kagura,Martis,Wanwan
605125911180738367,2,Benedetta,Claude,Franco,Martis,Valentina,Akai,Gloo,Grock,Pharsa,Wanwan
228837328092583393,2,Brody,Edith,Khufra,Lancelot,Xavier,Kaja,Moskov,Uranus,Vexana,Yi Sun-shin
228015065193693438,2,Fanny,Faramis,Kadita,Lapu-Lapu,Miya,Granger,Jawhead,Khufra,Moskov,Valentina
227807764302183746,2,Badang,Franco,Ling,Valentina,Wanwan,Brody,Faramis,Floryn,Kimmy,Lapu-Lapu
256569386462246341,2,Beatrix,Kadita,Lancelot,Phoveus,Xavier,Atlas,Brody,Change,Hanzo,Minsitthar
255390271910604733,2,Arlott,Claude,Johnson,Roger,Xavier,Beatrix,Hayabusa,Phoveus,Tigreal,Valir
683282938599717964,2,Argus,Lancelot,Lesley,Minsitthar,Pharsa,Chou,Franco,Melissa,Roger,Vexana
233333536081430810,2,Aamon,Chou,Faramis,Khufra,Moskov,Change,Claude,Estes,Lancelot,Phoveus
624132094948348567,2,Franco,Grock,Gusion,Moskov,Natalia,Gloo,Hanzo,Karrie,Masha,Vexana
623389383433719106,2,Brody,Gusion,Khufra,Phoveus,Valentina,Aamon,Chou,Edith,Kagura,Wanwan
644816348208315391,2,Claude,Ling,Martis,Minsitthar,Pharsa,Beatrix,Fredrinn,Grock,Natalia,Yve
644305332999435663,2,Karina,Karrie,Khufra,Kimmy,Terizla,Cecilion,Gloo,Lancelot,Lesley,Lolita
643831675416096755,2,Brody,Fanny,Khufra,Yu Zhong,Yve,Beatrix,Grock,Lolita,Martis,Pharsa
643387665992002224,2,Hayabusa,Lapu-Lapu,Lolita,Valentina,Wanwan,Beatrix,Fredrinn,Minsitthar,Natalia,Yve
642931278472160561,2,Franco,Fredrinn,Moskov,Terizla,Yve,Beatrix,Gloo,Lancelot,Lolita,Pharsa
642623990741999995,2,Beatrix,Esmeralda,Khufra,Lancelot,Yve,Arlott,Fredrinn,Lesley,Lolita,Pharsa
642125611326905208,2,Claude,Gloo,Khufra,Lancelot,Yve,Arlott,Fredrinn,Lesley,Natalia,Pharsa
641663434191148542,2,Aamon,Atlas,Brody,Gord,Minsitthar,Edith,Joy,Lapu-Lapu,Lesley,Pharsa
641303610421023194,2,Brody,Fanny,Khufra,Terizla,Valentina,Akai,Edith,Lapu-Lapu,Lesley,Pharsa
640926452162891171,2,Clint,Faramis,Franco,Lancelot,Yu Zhong,Beatrix,Edith,Ling,Lolita,Yve
640532719625963856,2,Faramis,Fredrinn,Kaja,Terizla,Wanwan,Beatrix,Grock,Hayabusa,Lolita,Yve
640140035061056759,2,Chou,Minsitthar,Moskov,Valentina,Yu Zhong,Gloo,Lancelot,Lesley,Lolita,Pharsa
639732953765773423,2,Brody,Esmeralda,Floryn,Lancelot,Lunox,Beatrix,Grock,Ling,Lolita,Pharsa
639320508056337364,2,Kaja,Lancelot,Minsitthar,Moskov,Valentina,Fredrinn,Joy,Lesley,Lolita,Pharsa
638243660970979279,2,Brody,Julian,Kadita,Kaja,Minsitthar,Hayabusa,Khufra,Lapu-Lapu,Lesley,Pharsa
637642885240580311,2,Beatrix,Khufra,Martis,Minsitthar,Xavier,Chou,Gloo,Hayabusa,Lesley,Pharsa
645027828103003875,2,Gloo,Johnson,Karrie,Leomord,Vale,Cyclops,Guinevere,Khufra,Martis,Melissa
644639730563168690,2,Alice,Estes,Fredrinn,Grock,Melissa,Atlas,Claude,Hanzo,X.Borg,Xavier
644083089916703469,2,Brody,Lancelot,Selena,Valentina,Yu Zhong,Hayabusa,Kaja,Karrie,Natalia,Thamuz
243415688340969888,2,Akai,Badang,Brody,Minsitthar,Valentina,Lancelot,Lapu-Lapu,Moskov,Tigreal,Yve
242708427486401520,2,Aldous,Brody,Hanzo,Kaja,Lylia,Chou,Kagura,Lesley,Martis,Mathilda
241856593737682277,2,Brody,Eudora,Fredrinn,Hayabusa,Minsitthar,Beatrix,Edith,Karrie,Khufra,Xavier
238796691532281548,2,Chou,Franco,Hanzo,Karrie,Pharsa,Claude,Grock,Khufra,Ling,Yve
238133402552889836,2,Franco,Ling,Melissa,Xavier,Yu Zhong,Grock,Hanzo,Kaja,Pharsa,Wanwan
237140977344703066,2,Edith,Grock,Helcurt,Moskov,Vale,Franco,Hanzo,Terizla,Valentina,Wanwan
236597775650907637,2,Benedetta,Kaja,Lesley,Pharsa,Yi Sun-shin,Franco,Hanzo,Kadita,Minsitthar,Popol and Kupa
235864693452955620,2,Atlas,Faramis,Martis,Melissa,Terizla,Franco,Hanzo,Karrie,Lapu-Lapu,Pharsa
235293836464741133,2,Gusion,Helcurt,Johnson,Karrie,Lapu-Lapu,Belerick,Gloo,Hanzo,Melissa,Valentina
672508012410271294,2,Cecilion,Claude,Fanny,Lapu-Lapu,Minsitthar,Alice,Beatrix,Floryn,Joy,Xavier
672402038387208442,2,Edith,Fredrinn,Karrie,Selena,Xavier,Claude,Kadita,Ling,Masha,Valentina
672263688900668171,2,Brody,Edith,Hayabusa,Kaja,Lylia,Chou,Karrie,Ling,Minsitthar,Valentina
672095622535406824,2,Chou,Eudora,Franco,Lesley,Saber,Brody,Change,Kaja,Ling,Minsitthar
631475359448129330,2,Brody,Cecilion,Fredrinn,Grock,Johnson,Badang,Kaja,Lancelot,Lesley,Valentina
630963047159125078,2,Hanabi,Harley,Kaja,Khufra,Ling,Akai,Kadita,Lesley,Terizla,Vexana
630627146356838023,2,Atlas,Cecilion,Hanabi,Terizla,X.Borg,Julian,Kaja,Karrie,Lolita,Pharsa
630210482989516892,2,Arlott,Clint,Franco,Minsitthar,Valentina,Brody,Cecilion,Kaja,Khufra,Lancelot
659458931101270267,2,Arlott,Brody,Edith,Hanzo,Valir,Gloo,Lancelot,Melissa,Pharsa,Saber
228966696801533141,2,Bane,Martis,Odette,Selena,Yi Sun-shin,Edith,Hanabi,Jawhead,Kagura,Khaleed
587076036240340647,2,Aamon,Atlas,Kimmy,Lesley,Martis,Arlott,Franco,Karina,Moskov,Nana
224277056370762576,2,Franco,Lancelot,Lesley,Minsitthar,Valentina,Badang,Hanabi,Harley,Joy,Moskov
697625513732005126,2,Claude,Franco,Granger,Paquito,Pharsa,Akai,Brody,Edith,Hayabusa,Nana
697097348718712720,2,Cecilion,Chou,Johnson,Lesley,Ling,Joy,Lancelot,Natalia,Valentina,Wanwan
696609839865844471,2,Beatrix,Benedetta,Estes,Valentina,Yi Sun-shin,Brody,Harley,Minsitthar,Nana,Yu Zhong
676506755810597027,2,Beatrix,Estes,Hayabusa,Minsitthar,Xavier,Change,Claude,Hilda,Martis,X.Borg
599489857525122357,2,Aamon,Gloo,Hanabi,Lolita,Nana,Atlas,Beatrix,Fredrinn,Guinevere,Xavier
620578928632403464,2,Brody,Estes,Jawhead,Martis,Xavier,Akai,Tigreal,Valir,Wanwan,Yu Zhong
611786361778310798,2,Chou,Gord,Ling,Pharsa,Ruby,Benedetta,Joy,Karrie,Khufra,Lunox
611139178926279024,2,Claude,Franco,Martis,Pharsa,Yin,Esmeralda,Khufra,Lesley,Valentina,Yi Sun-shin
610407161880216600,2,Benedetta,Granger,Hanabi,Khufra,Xavier,Angela,Badang,Fredrinn,Melissa,Valentina
609484280782487025,2,Franco,Harley,Melissa,Nana,Uranus,Brody,Johnson,Lancelot,Odette,Terizla
606695781855489022,2,Claude,Helcurt,Kaja,Nana,Ruby,Barats,Estes,Gord,Joy,Miya
232686361817735807,2,Edith,Franco,Martis,Melissa,Nana,Fredrinn,Freya,Hanabi,Minsitthar,Vexana
231647525192949056,2,Atlas,Brody,Gloo,Lancelot,Nana,Alice,Khufra,Moskov,Pharsa,Yin
603574925474224342,2,Claude,Edith,Kagura,Lapu-Lapu,Martis,Belerick,Lesley,Nana,Sun,X.Borg
287353710583536415,2,Edith,Franco,Hanabi,Kimmy,Nana,Atlas,Change,Clint,Joy,Lancelot
607586227360682305,2,Brody,Chou,Kaja,Ling,Xavier,Claude,Franco,Lapu-Lapu,Martis,Pharsa
607024355444050953,2,Kadita,Khufra,Lesley,Roger,Terizla,Brody,Gusion,Lapu-Lapu,Minsitthar,Pharsa
238904490915287273,2,Angela,Brody,Cyclops,Esmeralda,Kadita,Franco,Helcurt,Lapu-Lapu,Lesley,Pharsa
237587147136186427,2,Atlas,Beatrix,Lancelot,Lylia,Terizla,Brody,Franco,Kimmy,Lapu-Lapu,Yve
237044770076111339,2,Beatrix,Fredrinn,Hilda,Luo Yi,Selena,Brody,Faramis,Franco,Lapu-Lapu,Martis
236638526299450821,2,Atlas,Gloo,Hayabusa,Karrie,Lylia,Franco,Julian,Lapu-Lapu,Wanwan,Yve
594829667685378128,2,Fanny,Franco,Kaja,Lesley,Pharsa,Akai,Brody,Lapu-Lapu,Vale,Yi Sun-shin
594144289689182987,2,Aamon,Brody,Gloo,Julian,Lunox,Aldous,Franco,Karrie,Lancelot,Pharsa
593530672006569635,2,Beatrix,Eudora,Franco,Paquito,Saber,Claude,Edith,Julian,Lapu-Lapu,Yve
592818119752292814,2,Benedetta,Faramis,Irithel,Julian,Lolita,Aamon,Johnson,Kadita,Lapu-Lapu,Melissa
591759938594804506,2,Edith,Harley,Kagura,Lapu-Lapu,Wanwan,Baxia,Natalia,Popol and Kupa,Xavier,Yin
590431092893289162,2,Akai,Brody,Joy,Mathilda,Pharsa,Cecilion,Edith,Franco,Kimmy,Paquito
